"orderId","category","mainDish","pairedDish","session","taste","budget","groupSize"
1458,"drinks","Buttermilk","None","Takeaway","Sweet","Medium",4
1459,"drinks","Buttermilk","None","Dine-in","Sweet","Low",2
1460,"breakfast","Ghugni","Piaji","Online","Spicy","Low",2
1461,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","Medium",1
1462,"snacks","Ghugni Chat","None","Takeaway","Sweet","Medium",2
1463,"lunch","Chingudi Jhola","None","Takeaway","Savory","Medium",2
1464,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Mild","Medium",6
1465,"drinks","Palm Juice","None","Takeaway","Spicy","Low",6
1466,"drinks","Palm Juice","None","Online","Spicy","Medium",2
1467,"dinner","Chuna Machha Tarkari","None","Online","Mild","Medium","Family Pack"
1468,"drinks","Palm Juice","None","Dine-in","Mild","High",6
1469,"dinner","Chuna Machha Tarkari","None","Online","Sweet","High",1
1470,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","High","Family Pack"
1471,"dinner","Chuna Machha Tarkari","None","Dine-in","Savory","Low","Family Pack"
1472,"breakfast","Chhena Poda","None","Online","Savory","High",1
1473,"lunch","Chingudi Jhola","None","Dine-in","Sweet","Low",4
1474,"lunch","Mansa Tarkari","None","Dine-in","Sweet","High","Family Pack"
1475,"dinner","Alu Dum","None","Online","Sweet","High",6
1476,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","High",6
1477,"breakfast","Kanika","Chhena Poda","Takeaway","Mild","Low",4
1478,"breakfast","Chhena Poda","None","Dine-in","Mild","High",1
1479,"lunch","Chingudi Jhola","None","Takeaway","Savory","Low",6
1480,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","Low","Family Pack"
1481,"drinks","Black Coffee","None","Dine-in","Mild","High",4
1482,"lunch","Chingudi Jhola","None","Dine-in","Mild","Low","Family Pack"
1483,"dinner","Khaja","None","Dine-in","Spicy","Low","Family Pack"
1484,"snacks","Chhena Gaja","None","Takeaway","Spicy","Low",1
1485,"drinks","Tea","None","Takeaway","Mild","Low",6
1486,"drinks","Tea","None","Dine-in","Mild","Low",4
1487,"dinner","Khaja","None","Online","Spicy","Medium","Family Pack"
1488,"lunch","Chingudi Jhola","None","Takeaway","Savory","High",6
1489,"dinner","Dahi Baigana","None","Takeaway","Sweet","High",1
1490,"dinner","Alu Dum","None","Online","Spicy","Medium","Family Pack"
1491,"dinner","Mati Handi Mutton","None","Takeaway","Sweet","Medium",2
1492,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Savory","Low",4
1493,"drinks","Tea","None","Dine-in","Mild","Low","Family Pack"
1494,"lunch","Saga Bhaja","None","Dine-in","Savory","High","Family Pack"
1495,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","High",2
1496,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","High","Family Pack"
1497,"drinks","Lassi","None","Takeaway","Mild","Medium",4
1498,"dinner","Alu Dum","None","Dine-in","Savory","High",1
1499,"breakfast","Ghugni","Piaji","Online","Savory","Medium",6
1500,"breakfast","Chhena Poda","None","Takeaway","Mild","Low",4
1501,"dinner","Alu Dum","None","Takeaway","Savory","Low",1
1502,"breakfast","Ghugni","Piaji","Takeaway","Savory","High",6
1503,"snacks","Ghugni Chat","None","Dine-in","Sweet","High",4
1504,"drinks","Black Coffee","None","Dine-in","Sweet","Low",6
1505,"breakfast","Chhena Poda","None","Dine-in","Sweet","Medium",4
1506,"snacks","Poda Pitha","Tea","Online","Sweet","Low",4
1507,"snacks","Aloo Chop","None","Online","Mild","High",4
1508,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","High","Family Pack"
1509,"lunch","Saga Bhaja","None","Online","Savory","Low",2
1510,"lunch","Saga Bhaja","None","Dine-in","Savory","Low",2
1511,"dinner","Dahi Baigana","None","Dine-in","Spicy","High",1
1512,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","High",6
1513,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Spicy","Medium","Family Pack"
1514,"lunch","Mansa Tarkari","None","Online","Spicy","High",2
1515,"lunch","Saga Bhaja","None","Dine-in","Sweet","Low",6
1516,"drinks","Lassi","None","Online","Mild","High",4
1517,"drinks","Buttermilk","None","Dine-in","Spicy","High",4
1518,"drinks","Palm Juice","None","Online","Sweet","Low",4
1519,"breakfast","Kanika","Chhena Poda","Takeaway","Spicy","High",2
1520,"dinner","Chuna Machha Tarkari","None","Takeaway","Sweet","High",4
1521,"dinner","Dahi Baigana","None","Takeaway","Sweet","Medium","Family Pack"
1522,"lunch","Santula","None","Online","Spicy","High",2
1523,"lunch","Chingudi Jhola","None","Takeaway","Savory","Low",1
1524,"snacks","Aloo Chop","None","Takeaway","Sweet","Medium",1
1525,"snacks","Aloo Chop","None","Online","Savory","Low",4
1526,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","Medium",1
1527,"dinner","Chuna Machha Tarkari","None","Online","Spicy","Low",1
1528,"drinks","Black Coffee","None","Takeaway","Sweet","Medium",6
1529,"drinks","Palm Juice","None","Online","Mild","Low",2
1530,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Mild","High","Family Pack"
1531,"drinks","Tea","None","Takeaway","Spicy","Medium",4
1532,"dinner","Khaja","None","Online","Savory","High",2
1533,"lunch","Santula","None","Online","Savory","High",2
1534,"snacks","Poda Pitha","Tea","Dine-in","Sweet","Medium",1
1535,"dinner","Khaja","None","Dine-in","Savory","High",1
1536,"breakfast","Dalma","Rice & Saga Bhaja","Online","Savory","Low",6
1537,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Mild","Medium","Family Pack"
1538,"lunch","Chingudi Jhola","None","Online","Savory","Medium",4
1539,"lunch","Santula","None","Dine-in","Mild","Low","Family Pack"
1540,"breakfast","Bara","None","Takeaway","Savory","Low",1
1541,"lunch","Saga Bhaja","None","Takeaway","Savory","Low",4
1542,"lunch","Mansa Tarkari","None","Dine-in","Spicy","High",2
1543,"drinks","Lassi","None","Takeaway","Sweet","High","Family Pack"
1544,"dinner","Dahi Baigana","None","Online","Spicy","Low",2
1545,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Sweet","Medium",1
1546,"snacks","Aloo Chop","None","Online","Mild","Low","Family Pack"
1547,"breakfast","Kanika","Chhena Poda","Online","Spicy","Low",1
1548,"dinner","Dahi Baigana","None","Takeaway","Mild","Low",1
1549,"drinks","Black Coffee","None","Online","Savory","Low",4
1550,"snacks","Poda Pitha","Tea","Takeaway","Savory","Low","Family Pack"
1551,"drinks","Palm Juice","None","Takeaway","Mild","Low","Family Pack"
1552,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","Low",6
1553,"snacks","Ghugni Chat","None","Dine-in","Sweet","Low",6
1554,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","Medium","Family Pack"
1555,"lunch","Chingudi Jhola","None","Online","Spicy","High",1
1556,"dinner","Chuna Machha Tarkari","None","Online","Savory","High",6
1557,"breakfast","Pakhala Bhata","Badi Chura","Online","Savory","Medium","Family Pack"
1558,"snacks","Poda Pitha","Tea","Online","Sweet","Low",1
1559,"snacks","Ghugni Chat","None","Dine-in","Savory","Low",2
1560,"snacks","Poda Pitha","Tea","Dine-in","Savory","Low",4
1561,"breakfast","Chhena Poda","None","Dine-in","Sweet","Low",1
1562,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Mild","Medium",4
1563,"breakfast","Ghugni","Piaji","Takeaway","Spicy","Medium",2
1564,"snacks","Ghugni Chat","None","Dine-in","Sweet","High",2
1565,"dinner","Mutton Kassa","Khaja","Dine-in","Spicy","High",1
1566,"drinks","Buttermilk","None","Dine-in","Mild","Medium",2
1567,"lunch","Chingudi Jhola","None","Takeaway","Mild","Medium",1
1568,"drinks","Tea","None","Dine-in","Sweet","High","Family Pack"
1569,"drinks","Tea","None","Dine-in","Savory","High","Family Pack"
1570,"dinner","Alu Dum","None","Takeaway","Spicy","High",1
1571,"snacks","Chhena Gaja","None","Takeaway","Mild","Low","Family Pack"
1572,"snacks","Chhena Gaja","None","Takeaway","Sweet","High","Family Pack"
1573,"drinks","Black Coffee","None","Dine-in","Spicy","Medium","Family Pack"
1574,"dinner","Chuna Machha Tarkari","None","Dine-in","Mild","Low",6
1575,"dinner","Chuna Machha Tarkari","None","Online","Spicy","Low",2
1576,"lunch","Mansa Tarkari","None","Takeaway","Sweet","Low",1
1577,"lunch","Saga Bhaja","None","Takeaway","Spicy","High",6
1578,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Sweet","Medium",1
1579,"lunch","Saga Bhaja","None","Dine-in","Mild","High",1
1580,"snacks","Poda Pitha","Tea","Online","Mild","High",4
1581,"snacks","Ghugni Chat","None","Online","Mild","Low","Family Pack"
1582,"snacks","Chhena Gaja","None","Online","Savory","Medium",4
1583,"dinner","Chuna Machha Tarkari","None","Takeaway","Sweet","Low",4
1584,"breakfast","Ghugni","Piaji","Online","Sweet","Low",6
1585,"dinner","Chuna Machha Tarkari","None","Online","Mild","Medium","Family Pack"
1586,"breakfast","Kanika","Chhena Poda","Dine-in","Spicy","High",4
1587,"drinks","Buttermilk","None","Online","Savory","Low",1
1588,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Sweet","Medium",1
1589,"dinner","Mati Handi Mutton","None","Online","Mild","High","Family Pack"
1590,"drinks","Tea","None","Takeaway","Sweet","Low",2
1591,"drinks","Tea","None","Takeaway","Savory","Low",6
1592,"dinner","Alu Dum","None","Takeaway","Mild","High",6
1593,"breakfast","Bara","None","Online","Sweet","Medium",6
1594,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","Low",4
1595,"lunch","Chingudi Jhola","None","Dine-in","Sweet","High",6
1596,"snacks","Poda Pitha","Tea","Online","Sweet","High",6
1597,"lunch","Saga Bhaja","None","Online","Savory","Medium","Family Pack"
1598,"breakfast","Bara","None","Takeaway","Savory","Low",1
1599,"breakfast","Kanika","Chhena Poda","Takeaway","Mild","Low",1
1600,"lunch","Mansa Tarkari","None","Dine-in","Spicy","Low",2
1601,"snacks","Dahibara Aludum","Gupchup","Takeaway","Mild","Medium",4
1602,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","High",4
1603,"breakfast","Chhena Poda","None","Online","Savory","Medium","Family Pack"
1604,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","High","Family Pack"
1605,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","Low","Family Pack"
1606,"snacks","Chhena Gaja","None","Takeaway","Sweet","Medium","Family Pack"
1607,"lunch","Santula","None","Online","Mild","Medium",1
1608,"breakfast","Kanika","Chhena Poda","Takeaway","Savory","High",4
1609,"drinks","Black Coffee","None","Online","Spicy","Medium","Family Pack"
1610,"snacks","Aloo Chop","None","Dine-in","Spicy","Low",4
1611,"drinks","Tea","None","Dine-in","Mild","High",1
1612,"dinner","Khaja","None","Dine-in","Savory","High",2
1613,"lunch","Saga Bhaja","None","Online","Mild","High","Family Pack"
1614,"breakfast","Ghugni","Piaji","Online","Sweet","High","Family Pack"
1615,"breakfast","Chhena Poda","None","Takeaway","Mild","Low",4
1616,"dinner","Khaja","None","Takeaway","Spicy","Medium",1
1617,"lunch","Santula","None","Takeaway","Mild","High",6
1618,"dinner","Alu Dum","None","Takeaway","Mild","High",2
1619,"drinks","Palm Juice","None","Online","Spicy","Medium",4
1620,"drinks","Black Coffee","None","Takeaway","Sweet","Medium",6
1621,"drinks","Lassi","None","Online","Savory","Medium","Family Pack"
1622,"dinner","Khaja","None","Online","Sweet","Medium",6
1623,"lunch","Mansa Tarkari","None","Dine-in","Mild","High","Family Pack"
1624,"dinner","Mati Handi Mutton","None","Dine-in","Spicy","Low",6
1625,"dinner","Mati Handi Mutton","None","Online","Savory","Medium",6
1626,"drinks","Palm Juice","None","Takeaway","Mild","Medium",2
1627,"snacks","Ghugni Chat","None","Takeaway","Mild","High",2
1628,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Mild","High","Family Pack"
1629,"drinks","Tea","None","Dine-in","Spicy","Medium",1
1630,"lunch","Santula","None","Online","Sweet","Low",6
1631,"snacks","Aloo Chop","None","Dine-in","Sweet","Medium",2
1632,"snacks","Poda Pitha","Tea","Takeaway","Savory","Medium",4
1633,"breakfast","Chhena Poda","None","Dine-in","Savory","Medium","Family Pack"
1634,"lunch","Saga Bhaja","None","Online","Spicy","High","Family Pack"
1635,"drinks","Palm Juice","None","Dine-in","Spicy","Medium",4
1636,"breakfast","Chhena Poda","None","Dine-in","Spicy","High",2
1637,"breakfast","Ghugni","Piaji","Takeaway","Savory","Low",2
1638,"snacks","Aloo Chop","None","Dine-in","Sweet","Medium",2
1639,"drinks","Tea","None","Online","Sweet","Medium","Family Pack"
1640,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","Medium",1
1641,"dinner","Mutton Kassa","Khaja","Online","Spicy","Medium",2
1642,"lunch","Saga Bhaja","None","Online","Savory","High",6
1643,"dinner","Mati Handi Mutton","None","Dine-in","Spicy","High",1
1644,"lunch","Chingudi Jhola","None","Dine-in","Savory","Low",4
1645,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Sweet","Medium",2
1646,"dinner","Mati Handi Mutton","None","Online","Mild","Medium",1
1647,"drinks","Black Coffee","None","Takeaway","Spicy","High",6
1648,"breakfast","Pakhala Bhata","Badi Chura","Online","Savory","Medium",2
1649,"lunch","Dalma","Rice & Saga Bhaja","Online","Savory","High","Family Pack"
1650,"breakfast","Chhena Poda","None","Dine-in","Savory","Medium",2
1651,"drinks","Tea","None","Takeaway","Mild","Low","Family Pack"
1652,"drinks","Tea","None","Takeaway","Mild","Low",4
1653,"dinner","Mati Handi Mutton","None","Takeaway","Spicy","Medium",2
1654,"lunch","Chingudi Jhola","None","Online","Sweet","Medium","Family Pack"
1655,"snacks","Dahibara Aludum","Gupchup","Dine-in","Sweet","Low",1
1656,"breakfast","Ghugni","Piaji","Takeaway","Savory","Low",4
1657,"snacks","Poda Pitha","Tea","Takeaway","Sweet","Low",1
1658,"dinner","Mati Handi Mutton","None","Takeaway","Spicy","Low",2
1659,"dinner","Dahi Baigana","None","Takeaway","Savory","High",1
1660,"dinner","Alu Dum","None","Dine-in","Spicy","Medium",2
1661,"drinks","Black Coffee","None","Takeaway","Sweet","High",4
1662,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Sweet","High",6
1663,"drinks","Lassi","None","Dine-in","Mild","Low",6
1664,"drinks","Black Coffee","None","Dine-in","Sweet","Medium",2
1665,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","Low",6
1666,"lunch","Saga Bhaja","None","Dine-in","Mild","Medium","Family Pack"
1667,"drinks","Lassi","None","Takeaway","Spicy","Low",6
1668,"lunch","Mansa Tarkari","None","Online","Spicy","Low",6
1669,"lunch","Mansa Tarkari","None","Dine-in","Spicy","Medium",2
1670,"lunch","Dalma","Rice & Saga Bhaja","Online","Savory","Low",1
1671,"snacks","Chhena Gaja","None","Takeaway","Sweet","Low",2
1672,"dinner","Mati Handi Mutton","None","Takeaway","Mild","Low",6
1673,"drinks","Black Coffee","None","Dine-in","Sweet","High","Family Pack"
1674,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","High",6
1675,"dinner","Mutton Kassa","Khaja","Dine-in","Savory","High","Family Pack"
1676,"lunch","Mansa Tarkari","None","Takeaway","Mild","Low",6
1677,"snacks","Poda Pitha","Tea","Online","Spicy","High",4
1678,"snacks","Chhena Gaja","None","Takeaway","Sweet","Low",2
1679,"breakfast","Kanika","Chhena Poda","Takeaway","Spicy","Medium",6
1680,"dinner","Chuna Machha Tarkari","None","Dine-in","Savory","High",4
1681,"dinner","Khaja","None","Takeaway","Spicy","High",6
1682,"breakfast","Bara","None","Takeaway","Mild","Medium","Family Pack"
1683,"dinner","Mati Handi Mutton","None","Takeaway","Savory","Medium",4
1684,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","Low",4
1685,"dinner","Khaja","None","Online","Spicy","Low",2
1686,"lunch","Chingudi Jhola","None","Takeaway","Spicy","Medium",1
1687,"snacks","Aloo Chop","None","Takeaway","Spicy","Low",6
1688,"lunch","Santula","None","Dine-in","Mild","Medium",1
1689,"lunch","Santula","None","Takeaway","Sweet","High",2
1690,"snacks","Dahibara Aludum","Gupchup","Dine-in","Spicy","Medium",2
1691,"drinks","Black Coffee","None","Dine-in","Sweet","Medium","Family Pack"
1692,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Savory","Low",6
1693,"dinner","Khaja","None","Online","Spicy","Low",4
1694,"snacks","Chhena Gaja","None","Online","Spicy","High",6
1695,"snacks","Chhena Gaja","None","Online","Spicy","High",4
1696,"drinks","Tea","None","Takeaway","Mild","Low",4
1697,"dinner","Alu Dum","None","Dine-in","Savory","Medium",4
1698,"breakfast","Chhena Poda","None","Takeaway","Sweet","Medium",1
1699,"lunch","Santula","None","Takeaway","Sweet","Medium",6
1700,"dinner","Khaja","None","Online","Savory","Low",6
1701,"dinner","Chuna Machha Tarkari","None","Takeaway","Sweet","High",2
1702,"drinks","Black Coffee","None","Online","Mild","Low","Family Pack"
1703,"snacks","Ghugni Chat","None","Takeaway","Spicy","High",1
1704,"snacks","Poda Pitha","Tea","Dine-in","Sweet","Low",4
1705,"breakfast","Dalma","Rice & Saga Bhaja","Takeaway","Spicy","Medium",6
1706,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Spicy","Medium","Family Pack"
1707,"snacks","Poda Pitha","Tea","Online","Savory","Low",2
1708,"dinner","Alu Dum","None","Dine-in","Sweet","Medium",2
1709,"drinks","Buttermilk","None","Takeaway","Mild","High",4
1710,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Spicy","High","Family Pack"
1711,"breakfast","Chhena Poda","None","Dine-in","Spicy","Medium",1
1712,"snacks","Ghugni Chat","None","Takeaway","Sweet","Low",1
1713,"snacks","Chhena Gaja","None","Online","Mild","Low",1
1714,"dinner","Chuna Machha Tarkari","None","Takeaway","Savory","High",6
1715,"snacks","Aloo Chop","None","Online","Spicy","Low",2
1716,"dinner","Mutton Kassa","Khaja","Online","Sweet","Low","Family Pack"
1717,"breakfast","Bara","None","Dine-in","Mild","High",1
1718,"snacks","Chhena Gaja","None","Dine-in","Mild","Medium",4
1719,"snacks","Aloo Chop","None","Online","Savory","Medium",2
1720,"dinner","Mati Handi Mutton","None","Takeaway","Sweet","Medium","Family Pack"
1721,"breakfast","Bara","None","Online","Sweet","High",6
1722,"snacks","Chhena Gaja","None","Takeaway","Mild","High",4
1723,"snacks","Dahibara Aludum","Gupchup","Dine-in","Sweet","High",2
1724,"dinner","Chuna Machha Tarkari","None","Dine-in","Mild","High",2
1725,"drinks","Tea","None","Online","Sweet","Medium","Family Pack"
1726,"drinks","Lassi","None","Online","Spicy","High","Family Pack"
1727,"dinner","Mati Handi Mutton","None","Takeaway","Savory","Low",4
1728,"snacks","Dahibara Aludum","Gupchup","Dine-in","Savory","Low",1
1729,"snacks","Poda Pitha","Tea","Dine-in","Sweet","Low",1
1730,"drinks","Black Coffee","None","Takeaway","Savory","High",4
1731,"drinks","Black Coffee","None","Online","Mild","Medium",2
1732,"drinks","Lassi","None","Online","Spicy","Low",4
1733,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Sweet","Medium",4
1734,"dinner","Khaja","None","Online","Sweet","Medium",6
1735,"breakfast","Chhena Poda","None","Online","Savory","Low",4
1736,"drinks","Buttermilk","None","Dine-in","Spicy","Low",4
1737,"dinner","Mati Handi Mutton","None","Dine-in","Mild","High","Family Pack"
1738,"lunch","Chingudi Jhola","None","Online","Sweet","Low",4
1739,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Savory","Medium",6
1740,"lunch","Macha Besara","Chingudi Jhola","Online","Savory","High",2
1741,"drinks","Lassi","None","Takeaway","Savory","Medium",6
1742,"lunch","Mansa Tarkari","None","Online","Mild","Medium",1
1743,"snacks","Aloo Chop","None","Takeaway","Sweet","Medium",1
